Enzyme1,Enzyme2,Percent_Similarity,E2_Sub,Neighbor_Substrate,Substrate_Distance,hit,Normalized_Distance,MSA_Score
18.0,44.0,86.39760837070254,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.7957464266679288
18.0,44.0,86.39760837070254,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.8697445417986575
18.0,44.0,86.39760837070254,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9295973937155881
18.0,44.0,86.39760837070254,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,0.9729221446023217
18.0,44.0,86.39760837070254,3.0,8.0,8.548136231876935,0.0,1.0,1.0092088514295137
18.0,49.0,74.14050822122572,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.5905244831929464
18.0,49.0,74.14050822122572,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6707898564308769
18.0,49.0,74.14050822122572,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.729667288012891
18.0,49.0,74.14050822122572,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7695561691972594
18.0,49.0,74.14050822122572,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8255793125174278
18.0,49.0,74.14050822122572,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.8971200553384858
18.0,49.0,74.14050822122572,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9552592004816208
18.0,49.0,74.14050822122572,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,0.9974699620337207
18.0,49.0,74.14050822122572,3.0,8.0,8.548136231876935,0.0,1.0,1.0328946371753749
18.0,38.0,73.99103139013454,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.5911805803301929
18.0,38.0,73.99103139013454,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6713675184277265
18.0,38.0,73.99103139013454,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7301983733926928
18.0,38.0,73.99103139013454,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7700597449930806
18.0,38.0,73.99103139013454,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8260487361929657
18.0,38.0,73.99103139013454,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.8975520636708352
18.0,38.0,73.99103139013454,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9556649273746697
18.0,38.0,73.99103139013454,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,0.9978585262795521
18.0,38.0,73.99103139013454,3.0,8.0,8.548136231876935,0.0,1.0,1.0332698799514561
18.0,21.0,73.24364723467862,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.5945065811871885
18.0,21.0,73.24364723467862,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6742981101227697
18.0,21.0,73.24364723467862,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7328937583447344
18.0,21.0,73.24364723467862,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.772616080193872
18.0,21.0,73.24364723467862,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8284323213644741
18.0,21.0,73.24364723467862,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.8997462439572117
18.0,21.0,73.24364723467862,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9577259785185782
18.0,21.0,73.24364723467862,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,0.9998326034812702
18.0,21.0,73.24364723467862,3.0,8.0,8.548136231876935,0.0,1.0,1.035176430049599
18.0,39.0,72.6457399103139,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.59722138964547
18.0,39.0,72.6457399103139,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6766928804785272
18.0,39.0,72.6457399103139,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7350976630325097
18.0,39.0,72.6457399103139,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7747069901255125
18.0,39.0,72.6457399103139,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8303826974693768
18.0,39.0,72.6457399103139,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9015423543518616
18.0,39.0,72.6457399103139,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.959413551657759
18.0,39.0,72.6457399103139,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0014492239546258
18.0,39.0,72.6457399103139,3.0,8.0,8.548136231876935,0.0,1.0,1.0367379391656404
18.0,25.0,71.74887892376681,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.601382089815656
18.0,25.0,71.74887892376681,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6803677565782388
18.0,25.0,71.74887892376681,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7384819590869073
18.0,25.0,71.74887892376681,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7779189869454982
18.0,25.0,71.74887892376681,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8333801377267747
18.0,25.0,71.74887892376681,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9043039568592394
18.0,25.0,71.74887892376681,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.962009039877243
18.0,25.0,71.74887892376681,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0039360427140274
18.0,25.0,71.74887892376681,3.0,8.0,8.548136231876935,0.0,1.0,1.0391403101633574
18.0,52.0,68.60986547085201,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6167510748433664
18.0,52.0,68.60986547085201,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6939897366393164
18.0,52.0,68.60986547085201,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7510506469381667
18.0,52.0,68.60986547085201,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7898603804595546
18.0,52.0,68.60986547085201,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8445376985824257
18.0,52.0,68.60986547085201,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9145966962331972
18.0,52.0,68.60986547085201,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9716907240346266
18.0,52.0,68.60986547085201,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0132171772279148
18.0,52.0,68.60986547085201,3.0,8.0,8.548136231876935,0.0,1.0,1.048109753115484
18.0,37.0,63.97608370702541,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6415762528748793
18.0,37.0,63.97608370702541,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7161424121592233
18.0,37.0,63.97608370702541,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7715667658723786
18.0,37.0,63.97608370702541,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.8093933657698434
18.0,37.0,63.97608370702541,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8628337755671269
18.0,37.0,63.97608370702541,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9315177489952633
18.0,37.0,63.97608370702541,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9876340734844359
18.0,37.0,63.97608370702541,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.028517014036339
18.0,37.0,63.97608370702541,3.0,8.0,8.548136231876935,0.0,1.0,1.06290745340708
18.0,47.0,63.67713004484305,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6432596069415297
18.0,47.0,63.67713004484305,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7176508818101119
18.0,47.0,63.67713004484305,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7729670807145426
18.0,47.0,63.67713004484305,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.8107283479821314
18.0,47.0,63.67713004484305,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8640861982053778
18.0,47.0,63.67713004484305,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9326779456826471
18.0,47.0,63.67713004484305,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9887284241777721
18.0,47.0,63.67713004484305,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0295679102574182
18.0,47.0,63.67713004484305,3.0,8.0,8.548136231876935,0.0,1.0,1.0639243808551078
21.0,18.0,73.24364723467862,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.5945065811871885
21.0,18.0,73.24364723467862,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6742981101227697
21.0,18.0,73.24364723467862,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7328937583447344
21.0,18.0,73.24364723467862,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.772616080193872
21.0,18.0,73.24364723467862,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8284323213644741
21.0,18.0,73.24364723467862,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.8997462439572117
21.0,18.0,73.24364723467862,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9577259785185782
21.0,18.0,73.24364723467862,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,0.9998326034812702
21.0,18.0,73.24364723467862,3.0,8.0,8.548136231876935,0.0,1.0,1.035176430049599
21.0,38.0,72.94469357249626,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.595858032028821
21.0,38.0,72.94469357249626,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6754899411342254
21.0,38.0,72.94469357249626,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7339904497192387
21.0,38.0,72.94469357249626,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7736564655145874
21.0,38.0,72.94469357249626,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8294026949194895
21.0,38.0,72.94469357249626,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.90063978524907
21.0,38.0,72.94469357249626,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9585654746483145
21.0,38.0,72.94469357249626,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0006367743804518
21.0,38.0,72.94469357249626,3.0,8.0,8.548136231876935,0.0,1.0,1.0359531652486094
21.0,58.0,72.04783258594918,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.599983499822253
21.0,58.0,72.04783258594918,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6791318475076982
21.0,58.0,72.04783258594918,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7373434654248658
21.0,58.0,72.04783258594918,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7768382922836798
21.0,58.0,72.04783258594918,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8323714531778535
21.0,58.0,72.04783258594918,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9033744674824448
21.0,58.0,72.04783258594918,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9611353572278196
21.0,58.0,72.04783258594918,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.003098878460252
21.0,58.0,72.04783258594918,3.0,8.0,8.548136231876935,0.0,1.0,1.0383315300588307
21.0,49.0,69.95515695067265,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6100140106018209
21.0,49.0,69.95515695067265,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6880094180829055
21.0,49.0,69.95515695067265,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7455281879823923
21.0,49.0,69.95515695067265,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7846111300700386
21.0,49.0,69.95515695067265,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8396303526772783
21.0,49.0,69.95515695067265,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9100672071724977
21.0,49.0,69.95515695067265,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.96742858547027
21.0,49.0,69.95515695067265,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0091304440159232
21.0,49.0,69.95515695067265,3.0,8.0,8.548136231876935,0.0,1.0,1.0441595947870572
21.0,39.0,69.80568011958147,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6107516099436421
21.0,39.0,69.80568011958147,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6886634847942866
21.0,39.0,69.80568011958147,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7461318348620045
21.0,39.0,69.80568011958147,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.785184730715018
21.0,39.0,69.80568011958147,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8401663912911554
21.0,39.0,69.80568011958147,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.910561781258681
21.0,39.0,69.80568011958147,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9678938495017105
21.0,39.0,69.80568011958147,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0095764898996047
21.0,39.0,69.80568011958147,3.0,8.0,8.548136231876935,0.0,1.0,1.04459068314058
21.0,25.0,67.41405082212258,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6229223403659304
21.0,25.0,67.41405082212258,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6994798841762556
21.0,25.0,67.41405082212258,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.756126595268781
21.0,25.0,67.41405082212258,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7946884763391455
21.0,25.0,67.41405082212258,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8490549323414948
21.0,25.0,67.41405082212258,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9187695415974559
21.0,25.0,67.41405082212258,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9756194017040954
21.0,25.0,67.41405082212258,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0169854482912841
21.0,25.0,67.41405082212258,3.0,8.0,8.548136231876935,0.0,1.0,1.0517530168163631
21.0,44.0,65.91928251121077,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6308703228078758
21.0,44.0,65.91928251121077,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7065672157976007
21.0,44.0,65.91928251121077,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.762687714694228
21.0,44.0,65.91928251121077,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.8009337653632652
21.0,44.0,65.91928251121077,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8549031525302534
21.0,44.0,65.91928251121077,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9241767107214641
21.0,44.0,65.91928251121077,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9807131787909259
21.0,44.0,65.91928251121077,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0218730469627668
21.0,44.0,65.91928251121077,3.0,8.0,8.548136231876935,0.0,1.0,1.056479782321965
21.0,52.0,65.91928251121077,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6308703228078758
21.0,52.0,65.91928251121077,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7065672157976007
21.0,52.0,65.91928251121077,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.762687714694228
21.0,52.0,65.91928251121077,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.8009337653632652
21.0,52.0,65.91928251121077,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8549031525302534
21.0,52.0,65.91928251121077,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9241767107214641
21.0,52.0,65.91928251121077,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9807131787909259
21.0,52.0,65.91928251121077,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0218730469627668
21.0,52.0,65.91928251121077,3.0,8.0,8.548136231876935,0.0,1.0,1.056479782321965
21.0,37.0,61.88340807174888,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6535558826658427
21.0,37.0,61.88340807174888,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7268941862522968
21.0,37.0,61.88340807174888,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7815564456345553
21.0,37.0,61.88340807174888,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.8189217447756492
21.0,37.0,61.88340807174888,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8717782560798251
21.0,37.0,61.88340807174888,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9398087678923623
21.0,37.0,61.88340807174888,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.995457817600333
21.0,37.0,61.88340807174888,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0360320707759894
21.0,37.0,61.88340807174888,3.0,8.0,8.548136231876935,0.0,1.0,1.0701810398350748
21.0,73.0,61.58445440956651,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6553039356250765
21.0,73.0,61.58445440956651,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.7284662753250656
21.0,73.0,61.58445440956651,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7830187954267159
21.0,73.0,61.58445440956651,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.820317487528444
21.0,73.0,61.58445440956651,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8730895051781155
21.0,73.0,61.58445440956651,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9410252262750163
21.0,73.0,61.58445440956651,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9966063530302239
21.0,73.0,61.58445440956651,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.0371356748058425
21.0,73.0,61.58445440956651,3.0,8.0,8.548136231876935,0.0,1.0,1.0712494640843782
22.0,27.0,70.4035874439462,3.0,5.0,4.538149362054459,0.0,0.5308934297433403,0.6078178981927572
22.0,27.0,70.4035874439462,3.0,2.0,5.290790181744798,0.0,0.6189407887551982,0.6860630172248908
22.0,27.0,70.4035874439462,3.0,6.0,5.83245429948156,0.0,0.6823071300304855,0.7437323331073161
22.0,27.0,70.4035874439462,3.0,17.0,6.195750032142233,0.0,0.7248071233396589,0.7829049301560985
22.0,27.0,70.4035874439462,3.0,4.0,6.702032476634709,0.0,0.7840343549558905,0.8380361766474721
22.0,27.0,70.4035874439462,3.0,16.0,7.3432075693606995,0.0,0.8590419443687708,0.9085966243629195
22.0,27.0,70.4035874439462,3.0,15.0,7.860794729083334,0.0,0.9195916531804408,0.9660453261715777
22.0,27.0,70.4035874439462,3.0,14.0,8.234987995965957,0.0,0.9633664897918667,1.007804424118448
22.0,27.0,70.4035874439462,3.0,8.0,8.548136231876935,1.0,1.0,1.0428781154184865
22.0,27.0,70.4035874439462,5.0,2.0,2.8477260895364545,0.0,0.3331399982743574,0.44561981785940896
22.0,27.0,70.4035874439462,5.0,3.0,4.538149362054459,0.0,0.5308934297433403,0.6078178981927572
22.0,27.0,70.4035874439462,5.0,17.0,4.803573686125157,0.0,0.5619439788771855,0.6351187282824658
22.0,27.0,70.4035874439462,5.0,6.0,5.370151251691832,0.0,0.6282248090134491,0.694450267678542
22.0,27.0,70.4035874439462,5.0,4.0,5.502070715074072,0.0,0.6436573500731362,0.7084416333911959
22.0,27.0,70.4035874439462,5.0,16.0,6.11453693008237,0.0,0.7153064439100296,0.774117608841206
22.0,27.0,70.4035874439462,5.0,14.0,6.700616330233246,0.0,0.7838686876849149,0.8378811867751206
22.0,27.0,70.4035874439462,5.0,15.0,7.0375135318119275,0.0,0.8232804603146437,0.8748631206964353
22.0,27.0,70.4035874439462,5.0,8.0,8.011099983231105,1.0,0.937175047977925,0.9827979620304673
22.0,27.0,70.4035874439462,6.0,17.0,1.5357042030848338,0.0,0.1796536884096471,0.3462227770930222
22.0,27.0,70.4035874439462,6.0,15.0,2.389907146567233,0.0,0.27958224830987227,0.4071375654355872
22.0,27.0,70.4035874439462,6.0,4.0,2.6687195236424075,0.0,0.31219899300276244,0.43018946390021323
22.0,27.0,70.4035874439462,6.0,16.0,2.796132300247202,0.0,0.32710432126948547,0.44112583308165565
22.0,27.0,70.4035874439462,6.0,8.0,3.2730117855922356,1.0,0.38289186049548635,0.48394311695953374
22.0,27.0,70.4035874439462,6.0,14.0,3.450585327055675,0.0,0.40366522402720545,0.5005400850159235
22.0,27.0,70.4035874439462,6.0,12.0,5.271597259693318,0.0,0.6166955131148888,0.6840380979995558
22.0,27.0,70.4035874439462,6.0,5.0,5.370151251691832,0.0,0.6282248090134491,0.694450267678542
22.0,27.0,70.4035874439462,6.0,7.0,5.468397618176296,0.0,0.6397181174750167,0.7048645497147613
22.0,27.0,70.4035874439462,7.0,14.0,2.939612022704677,0.0,0.34388923421020623,0.4537119890685015
22.0,27.0,70.4035874439462,7.0,4.0,3.243967418572768,0.0,0.37949411784941595,0.4812593366378676
22.0,27.0,70.4035874439462,7.0,16.0,3.2479773169320203,0.0,0.37996321406530204,0.4816293259983745
22.0,27.0,70.4035874439462,7.0,12.0,3.960637987243478,0.0,0.4633335126871078,0.5497933317145528
22.0,27.0,70.4035874439462,7.0,10.0,4.366762602636908,0.0,0.5108438242189886,0.5903864635655994
22.0,27.0,70.4035874439462,7.0,17.0,4.812940507383852,0.0,0.5630397523890495,0.6360884579908176
22.0,27.0,70.4035874439462,7.0,6.0,5.468397618176296,0.0,0.6397181174750167,0.7048645497147613
22.0,27.0,70.4035874439462,7.0,15.0,5.631949986561045,0.0,0.6588512201711161,0.7222739742921535
22.0,27.0,70.4035874439462,7.0,1.0,5.996165314143381,0.0,0.7014587918923221,0.7613403971561274
22.0,27.0,70.4035874439462,8.0,15.0,1.6937082421130696,0.0,0.19813772220861972,0.35616473798066267
22.0,27.0,70.4035874439462,8.0,6.0,3.2730117855922356,0.0,0.38289186049548635,0.48394311695953374
22.0,27.0,70.4035874439462,8.0,17.0,4.265608931865603,0.0,0.4990104060296419,0.5801776873895462
22.0,27.0,70.4035874439462,8.0,16.0,4.446892862339431,0.0,0.5202178278063095,0.5985159580047378
22.0,27.0,70.4035874439462,8.0,14.0,4.592908673969609,0.0,0.5372994240361015,0.6134210908408191
22.0,27.0,70.4035874439462,8.0,4.0,4.925985510424875,0.0,0.5762642729131218,0.6478234912805361
22.0,27.0,70.4035874439462,8.0,12.0,6.378400043434908,0.0,0.7461743554868905,0.802727184294322
22.0,27.0,70.4035874439462,8.0,7.0,6.736192038358631,0.0,0.7880304964301614,0.8417759956917163
22.0,27.0,70.4035874439462,8.0,11.0,6.832598580878645,0.0,0.7993085738852801,0.8523432171991129
22.0,27.0,70.4035874439462,14.0,16.0,0.932985585078178,0.0,0.10914491296932922,0.31544789687981184
22.0,27.0,70.4035874439462,14.0,4.0,2.0975886889085507,0.0,0.24538550065292747,0.38445911037391456
22.0,27.0,70.4035874439462,14.0,17.0,2.888179330655694,0.0,0.3378724030959354,0.4491687037101274
22.0,27.0,70.4035874439462,14.0,7.0,2.939612022704677,0.0,0.34388923421020623,0.4537119890685015
22.0,27.0,70.4035874439462,14.0,15.0,3.1442129058789723,0.0,0.36782437955935454,0.4721117852977598
22.0,27.0,70.4035874439462,14.0,6.0,3.450585327055675,0.0,0.40366522402720545,0.5005400850159235
22.0,27.0,70.4035874439462,14.0,8.0,4.592908673969609,1.0,0.5372994240361015,0.6134210908408191
22.0,27.0,70.4035874439462,14.0,12.0,4.677280559136008,0.0,0.5471696323338785,0.6220846969402203
22.0,27.0,70.4035874439462,14.0,10.0,5.333470250012311,0.0,0.6239336979823996,0.6905707951374763
22.0,27.0,70.4035874439462,15.0,8.0,1.6937082421130696,1.0,0.19813772220861972,0.35616473798066267
22.0,27.0,70.4035874439462,15.0,6.0,2.389907146567233,0.0,0.27958224830987227,0.4071375654355872
22.0,27.0,70.4035874439462,15.0,16.0,2.9643838413680696,0.0,0.34678715464472337,0.45591237562211145
22.0,27.0,70.4035874439462,15.0,17.0,3.1302338200506785,0.0,0.36618904228242105,0.47083880288962027
22.0,27.0,70.4035874439462,15.0,14.0,3.1442129058789723,0.0,0.36782437955935454,0.4721117852977598
22.0,27.0,70.4035874439462,15.0,4.0,3.737637821768112,0.0,0.43724593529874406,0.5279950487969441
22.0,27.0,70.4035874439462,15.0,7.0,5.631949986561045,0.0,0.6588512201711161,0.7222739742921535
22.0,27.0,70.4035874439462,15.0,12.0,5.897960709076633,0.0,0.6899703688720463,0.7507688549348872
22.0,27.0,70.4035874439462,15.0,9.0,6.039162766556912,0.0,0.7064888301658335,0.7659773043425647
22.0,27.0,70.4035874439462,16.0,14.0,0.932985585078178,0.0,0.10914491296932922,0.31544789687981184
22.0,27.0,70.4035874439462,16.0,4.0,1.5020332891330437,0.0,0.17571471118251453,0.34419532731396635
22.0,27.0,70.4035874439462,16.0,17.0,2.3830348632304506,0.0,0.27877829723207415,0.4065859105114547
22.0,27.0,70.4035874439462,16.0,6.0,2.796132300247202,0.0,0.32710432126948547,0.44112583308165565
22.0,27.0,70.4035874439462,16.0,15.0,2.9643838413680696,0.0,0.34678715464472337,0.45591237562211145
22.0,27.0,70.4035874439462,16.0,7.0,3.2479773169320203,0.0,0.37996321406530204,0.4816293259983745
22.0,27.0,70.4035874439462,16.0,8.0,4.446892862339431,1.0,0.5202178278063095,0.5985159580047378
22.0,27.0,70.4035874439462,16.0,12.0,4.874409740406301,0.0,0.5702307038847947,0.6424623096118265
22.0,27.0,70.4035874439462,16.0,9.0,5.406777766390262,0.0,0.6325095459087089,0.6983287830846263
22.0,64.0,50.37369207772795,9.0,16.0,5.406777766390262,0.0,0.6325095459087089,0.8039560743381801
22.0,64.0,50.37369207772795,9.0,14.0,5.429148081623564,0.0,0.6351265275087308,0.8060165939637439
22.0,64.0,50.37369207772795,9.0,17.0,5.578365070853041,0.0,0.6525826121079712,0.8198421246955288
22.0,64.0,50.37369207772795,9.0,6.0,5.832013957395133,0.0,0.6822556168029839,0.8436526361357713
22.0,64.0,50.37369207772795,9.0,7.0,6.0223749832025,0.0,0.704524918630146,0.861761222596161
22.0,64.0,50.37369207772795,9.0,15.0,6.039162766556912,0.0,0.7064888301658335,0.8633675410557801
22.0,64.0,50.37369207772795,9.0,4.0,6.049689715560571,0.0,0.70772032071747,0.8643755527292838
22.0,64.0,50.37369207772795,9.0,12.0,6.368769312558977,0.0,0.7450477086232131,0.8951944659817309
22.0,64.0,50.37369207772795,9.0,8.0,7.148131257572746,1.0,0.8362210268615727,0.9723901735234881
22.0,24.0,49.92526158445441,9.0,16.0,5.406777766390262,0.0,0.6325095459087089,0.8067318441738698
22.0,24.0,49.92526158445441,9.0,14.0,5.429148081623564,0.0,0.6351265275087308,0.8087852920793196
22.0,24.0,49.92526158445441,9.0,17.0,5.578365070853041,0.0,0.6525826121079712,0.8225642882864503
22.0,24.0,49.92526158445441,9.0,6.0,5.832013957395133,0.0,0.6822556168029839,0.8462982154050378
22.0,24.0,49.92526158445441,9.0,7.0,6.0223749832025,0.0,0.704524918630146,0.8643513774555726
22.0,24.0,49.92526158445441,9.0,15.0,6.039162766556912,0.0,0.7064888301658335,0.8659528912635027
22.0,24.0,49.92526158445441,9.0,4.0,6.049689715560571,0.0,0.70772032071747,0.8669578969563461
22.0,24.0,49.92526158445441,9.0,12.0,6.368769312558977,0.0,0.7450477086232131,0.8976881590303127
22.0,24.0,49.92526158445441,9.0,8.0,7.148131257572746,1.0,0.8362210268615727,0.9746863846919966
22.0,33.0,49.775784753363226,9.0,16.0,5.406777766390262,0.0,0.6325095459087089,0.8076605136935265
22.0,33.0,49.775784753363226,9.0,14.0,5.429148081623564,0.0,0.6351265275087308,0.809711606474397
